PostId,ParentId,Score,OwnerUserId,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Tags,CommentCount
24019320,24019236,94,485119,1779477,,2014-10-18T14:43:41.717,2014-10-18T14:43:41.717,<swift><swift2>,11
24029847,24026510,535,59541,1033581,,2018-06-07T05:49:33.627,2018-06-07T05:49:33.627,<arrays><swift><shuffle>,23
24037756,24037711,1108,3576234,3576234,,2018-07-19T00:24:56.560,2018-07-19T00:24:56.560,<swift><string>,20
24045156,24044851,246,754604,2577986,,2015-09-25T00:05:57.950,2015-09-25T00:05:57.950,<swift>,13
24046979,24046164,609,716216,716216,,2016-08-16T21:47:16.727,2016-08-16T21:47:16.727,<swift>,15
24056932,24029163,223,669586,-1,,2017-05-23T12:10:41.897,2016-10-06T11:59:47.220,<string><swift>,12
24069331,24028860,611,107339,107339,,2017-03-19T09:10:18.813,2017-03-19T09:10:18.813,<arrays><swift>,17
24122445,24122288,448,88111,88111,,2018-05-31T00:26:33.123,2018-05-31T00:26:33.123,<string><character><swift>,15
24129082,24080018,233,1295344,1295344,,2014-10-09T08:04:35.030,2014-10-09T08:04:35.030,<c#><javascript><html><angularjs><asp.net-web-api>,37
24137213,24137212,59,2228559,2228559,,2015-05-16T05:07:17.170,2015-05-16T05:07:17.170,<ios><swift>,17
24144365,24092884,478,2228559,2228559,,2018-08-31T13:01:16.290,2018-08-31T13:01:16.290,<swift><string><collections><character>,24
24161872,24034043,792,1726069,1033581,,2017-07-15T06:43:03.150,2017-07-15T06:43:03.150,<swift>,16
24318861,24034544,1057,341994,341994,,2016-08-16T13:20:52.783,2016-08-16T13:20:52.783,<ios><swift><grand-central-dispatch>,28
24423833,24105390,101,158970,158970,,2017-10-24T05:15:32.623,2017-10-24T05:15:32.623,<xamarin><xamarin.forms>,21
24438395,24438170,311,413254,413254,,2014-10-17T18:46:03.703,2014-10-17T18:46:03.703,<android><android-studio><android-gradle><android-5.0-lollipop>,15
24470998,24460486,122,NA,-1,,2017-05-23T10:31:30.387,2014-07-30T09:43:36.713,<cmake>,14
24519338,4020539,78,773754,773754,,2014-07-01T22:09:03.387,2014-07-01T22:09:03.387,<python><string><escaping>,11
24629341,18813296,143,2183333,2183333,,2015-06-06T12:12:19.083,2015-06-06T12:12:19.083,<android><android-listview><scrollview>,24
2490876,2490825,408,119195,1317805,,2017-03-20T10:33:26.747,2017-03-20T10:33:26.747,<javascript><events><javascript-events><triggers><addeventlistener>,15
2513456,2513383,66,163203,163203,,2017-06-23T00:52:05.107,2017-06-23T00:52:05.107,<ruby-on-rails>,13
24777965,24777496,320,1459192,1459192,,2017-12-17T05:05:15.900,2017-12-17T05:05:15.900,<ios><string><swift><nsdate>,12
25146530,25146382,531,1187415,1187415,,2017-12-12T09:13:31.683,2017-12-12T09:13:31.683,<ios><arrays><merge><swift><append>,14
2541042,682429,120,238419,238419,,2013-06-17T06:59:28.503,2013-06-17T06:59:28.503,<.net><entity-framework><ado.net>,16
2548133,280634,1707,3055,-1,,2017-05-23T11:47:31.443,2016-09-21T17:30:41.240,<javascript><string><ends-with>,17
2551785,2551775,952,125672,2361316,,2015-11-09T14:28:51.767,2015-11-09T14:28:51.767,<c++><stl><vector>,12
2568581,2563632,1546,123109,123109,,2018-08-01T23:03:34.777,2018-08-01T23:03:34.777,<git><git-merge>,11
2569513,2569459,955,108802,108802,,2010-04-02T23:14:09.220,2010-04-02T23:14:09.220,<git><git-stash>,17
25517025,20547819,810,1725764,-1,,2017-05-23T11:33:24.883,2017-01-20T19:00:36.283,<html><css><css3><twitter-bootstrap><twitter-bootstrap-3>,29
25623647,25623272,223,1187415,1187415,,2018-03-22T13:10:15.017,2018-03-22T13:10:15.017,<ios><c><struct><swift><reachability>,20
25755864,25754147,18,451475,451475,,2017-08-22T12:55:58.913,2017-08-22T12:55:58.913,<ios><objective-c><swift><cryptography><commoncrypto>,14
2596835,2596805,2704,129190,707111,,2017-08-16T08:25:43.423,2017-08-16T08:25:43.423,<git><vim><emacs><editor><commit-message>,16
2610741,2610497,4547,299509,414385,,2018-01-07T14:00:37.287,2018-01-07T14:00:37.287,<html><css><html5><placeholder><html-input>,31
2641047,2360655,113,165737,165737,,2012-12-06T04:36:32.623,2012-12-06T04:36:32.623,<jquery>,17
2651028,2642182,478,128421,128421,,2017-10-18T00:52:41.213,2017-10-18T00:52:41.213,<ruby><sorting>,17
26196831,24471109,534,713775,1619036,,2016-09-14T06:35:48.133,2016-09-14T06:35:48.133,<android><onclick><android-recyclerview><onclicklistener>,34
26252377,26252233,665,65500,65500,,2016-01-14T08:44:14.110,2016-01-14T08:44:14.110,<ios><objective-c><swift>,19
26270721,25678373,698,265072,1371853,,2016-07-13T12:14:08.143,2016-07-13T12:14:08.143,<ios><string><swift><split>,22
26305392,24031621,260,165248,165248,,2017-02-21T18:12:08.467,2017-02-21T18:12:08.467,<swift>,11
26306372,26306326,381,1172950,1172950,,2017-09-20T06:49:29.497,2017-09-20T06:49:29.497,<ios><swift><ios8-extension>,16
26450875,26443403,311,425213,425213,,2015-05-26T13:07:13.207,2015-05-26T13:07:13.207,<android><android-5.0-lollipop><appcompat><android-toolbar>,13
2652481,2652460,297,NA,3800096,user151323,2018-08-24T15:28:32.333,2018-08-24T15:28:32.333,<c#><introspection>,18
2659808,2657935,366,193688,17428,,2017-09-30T18:42:41.527,2017-09-30T18:42:41.527,<git><shell>,12
2664746,2664740,489,131527,673282,user3104542,2017-04-04T11:12:26.160,2017-04-04T11:12:26.160,<linux><bash><unix><filenames>,14
2699159,2699086,1391,6260,635279,,2018-07-09T17:52:01.477,2018-07-09T17:52:01.477,<php><arrays><sorting><multidimensional-array>,31
2704795,2704652,612,88656,88656,,2018-05-16T14:13:07.830,2018-05-16T14:13:07.830,<oop><functional-programming><monads>,20
26599389,50467,83,2518285,7456236,,2017-06-28T08:37:42.623,2017-06-28T08:37:42.623,<ios><cocoa-touch><autolayout><uikit><uitextview>,11
26603875,23223718,116,155077,4512411,,2017-09-14T07:04:21.857,2017-09-14T07:04:21.857,<javascript><google-chrome>,12
26748694,26600263,199,844882,1016462,,2017-12-21T15:21:33.000,2017-12-21T15:21:33.000,<android><android-5.0-lollipop><shared-element-transition><activity-transition>,36
